Month,CRCode,CRName,SDName,latitude,longitude,Max Hashrate,Min Hashrate,Avg Hashrate
201811,ESP,Spain,Illes Balears,39.85316086,3.121380091,14.05094415,4.984452713,12.31502795
201811,ESP,Spain,"Madrid, Comunidad de",40.41650009,-3.702559948,732.1045552,522.5368563,643.1807162
201811,ESP,Spain,"Madrid, Comunidad de",40.71577835,-4.074019909,23.34548244,22.40886143,22.81829716
201811,ESP,Spain,"Murcia, Region de",37.98704147,-1.13004005,272.1999853,168.6892119,227.0059898
201811,ESP,Spain,Pais Vasco,43.26271057,-2.925280094,86.25953779,81.03645033,83.93092147
201811,ESP,Spain,Pais Vasco,43.31283188,-1.97499001,27.98786487,21.84027139,27.19966775
201811,ESP,Spain,Pais Vasco,42.52571106,-2.408279896,14.12913164,13.17459266,13.56737622
201811,ESP,Spain,Pais Vasco,43.2859993,-2.869999886,0.718754823,0.47846572,0.685425438
201811,ESP,Spain,"Valenciana, Comunidad",39.46974945,-0.377389997,404.9644491,202.5942882,344.2541501
201811,ESP,Spain,"Valenciana, Comunidad",38.34516907,-0.481489986,91.66755699,77.1401069,87.8910581
201811,ESP,Spain,"Valenciana, Comunidad",38.26218033,-0.701070011,40.77152006,38.0504324,39.73127686
201811,ESP,Spain,"Valenciana, Comunidad",37.86590958,-0.792559981,14.21302031,10.97882722,13.61997292
201811,ESP,Spain,"Valenciana, Comunidad",38.59885025,-0.05139,0.005497558,0.005497558,0.005497558
201811,ETH,Ethiopia,Adis Abeba,9.024970055,38.74689102,28.11817736,11.36324906,19.38436223
201811,ETH,Ethiopia,Oromiya,8.75,38.98332977,12420.75537,7942.478007,12077.55726
201811,FIN,Finland,Etela-Savo,61.86989975,28.87998962,50.17926733,50.17926733,50.17926733
201811,FIN,Finland,Kanta-Hame,60.80162048,23.4800396,0,0,0
201811,FIN,Finland,Pirkanmaa,61.49911118,23.78712082,7.310530645,0,0.81510462
201811,FIN,Finland,Pirkanmaa,61.33332825,22.89999962,0,0,0
201811,FIN,Finland,Pohjois-Pohjanmaa,64.08332825,25.29999924,13.94343635,13.04283897,13.48309337
201811,FIN,Finland,Pohjois-Pohjanmaa,65.15000153,27.71666908,0,0,0
201811,FIN,Finland,Uusimaa,60.16952133,24.9354496,54.94753366,0,27.84816157
201811,FIN,Finland,Uusimaa,59.97359085,23.43388939,103.2237805,0.645861275,52.73537514
201811,FIN,Finland,Uusimaa,60.24858856,24.06534004,0,0,0
201811,FIN,Finland,Varsinais-Suomi,60.45148087,22.26869011,0.013823432,0.001304397,0.008113511
201811,FRA,France,Auvergne-Rhone-Alpes,44.97929001,2.624850035,14.20731914,13.54435435,13.83937639
201811,FRA,France,Auvergne-Rhone-Alpes,45.36394882,5.59209013,13.82941292,12.51834711,13.34038646
201811,FRA,France,Auvergne-Rhone-Alpes,45.74845886,4.846710205,0.051310543,0.021990233,0.036650388
201811,FRA,France,Auvergne-Rhone-Alpes,46.0517807,3.925679922,0.281800758,0.021990233,0.109613928
201811,FRA,France,Bretagne,48.63143158,-2.061439991,18.5908073,1.061028721,16.62748989
201811,FRA,France,Bretagne,47.34556961,-3.154109955,14.58033864,4.310085581,10.89064416
201811,FRA,France,Bretagne,47.91942978,-2.279050112,7.804903651,0.020361326,3.375237198
201811,FRA,France,Bretagne,47.86428833,-2.319240093,0.002239746,0.002239746,0.002239746
201811,FRA,France,Centre-Val de Loire,47.90288925,1.903890014,14.41581912,13.56960239,13.91631506
201811,FRA,France,Corse,41.92723084,8.734620094,29.08330423,5.920259276,20.11998919
201811,FRA,France,Corse,42.33095932,9.491120338,13.27558484,7.944175124,10.60987998
201811,FRA,France,Grand-Est,48.5834198,7.742959976,267.1226849,138.8634382,255.9756895
201811,FRA,France,Grand-Est,48.7081604,6.16960001,500.0619606,476.926607,486.2973018
201811,FRA,France,Grand-Est,49.27070999,6.122489929,43.2235328,33.26613153,40.34062349
201811,FRA,France,Grand-Est,49.23332977,6.016670227,87.67261384,25.87517364,66.48030465
201811,FRA,France,Grand-Est,48.68333054,6.199999809,41.34815283,15.45913349,31.95156664
201811,FRA,France,Hauts-de-France,50.69421005,3.17456007,521.6425869,115.9528674,292.7964894
201811,FRA,France,Hauts-de-France,50.53332901,2.633330107,2705.629346,19.1526781,1541.343004
201811,FRA,France,Hauts-de-France,49.41793823,2.826060057,0.443367883,0.389664885,0.404033194
201811,FRA,France,Ile-de-France,48.85340881,2.348799944,258.9544875,105.566208,185.9125061
201811,FRA,France,Ile-de-France,48.89672089,2.256659985,83.2924853,81.53978232,82.41496642
201811,FRA,France,Ile-de-France,48.88341141,2.238940001,56.07051172,53.98826067,55.17030015
201811,FRA,France,Ile-de-France,48.81380844,2.234999895,43.30426546,37.76506841,40.99253887
201811,FRA,France,Ile-de-France,48.89389038,2.288640022,14.04442853,13.23078992,13.71042133
201811,FRA,France,Ile-de-France,48.84720993,3.23232007,13.85873323,4.743374608,12.97773936
201811,FRA,France,Ile-de-France,48.79993057,2.332560062,10.75566708,0.179691887,4.867055928
201811,FRA,France,Ile-de-France,48.82104111,2.277179956,10.80453426,6.925294349,8.158841195
201811,FRA,France,Ile-de-France,48.91667175,2.383330107,0.040722653,0.013031249,0.02307617
201811,FRA,France,Normandie,49.44313049,1.099320054,0.105369864,0.105369864,0.105369864
201811,FRA,France,Normandie,49.49380112,0.107670002,0.000814453,0.000814453,0.000814453
201811,FRA,France,Nouvelle-Aquitaine,46.58332825,0.333330005,1716.20571,505.2093039,1313.547103
201811,FRA,France,Nouvelle-Aquitaine,45.49639893,0.138300002,12.59225872,4.354880499,7.493646841
201811,FRA,France,Nouvelle-Aquitaine,44.84043884,-0.580500007,4.592700792,0.000814453,0.392089734
201811,FRA,France,Nouvelle-Aquitaine,45.80271912,1.212129951,1.27E-05,1.27E-05,1.27E-05
201811,FRA,France,Nouvelle-Aquitaine,45.9239502,-1.009379983,2.55E-05,2.55E-05,2.55E-05
201811,FRA,France,Occitanie,43.63275909,1.39399004,41.2878833,13.15015907,37.62152106
201811,FRA,France,Occitanie,43.75856018,-0.032930002,54.99187045,53.51119479,54.32045815
201811,FRA,France,Occitanie,43.23332977,0.083329998,72.72251351,20.76366625,54.97931121
201811,FRA,France,Occitanie,43.61091995,3.877229929,14.24315507,1.455427614,13.0015327
201811,FRA,France,Occitanie,42.69763947,2.895410061,14.02895392,2.601363066,11.4852231
201811,FRA,France,Occitanie,44.21640015,2.986700058,11.19465728,6.88172111,10.78019421
201811,FRA,France,Occitanie,43.88724899,1.907160044,28.61662263,8.442620395,21.61667626
201811,FRA,France,Occitanie,43.04513931,1.62804997,6.01717919,0.537539018,4.159140281
201811,FRA,France,Occitanie,43.60425949,1.443670034,4.386644168,0.008144531,1.436559451
201811,FRA,France,Occitanie,43.85303879,4.605669975,0.46372921,1.59E-05,0.201535773
201811,FRA,France,Pays-de-la-Loire,47.78689957,-0.77522999,14.33437381,10.34844055,13.66630851
201811,FRA,France,Pays-de-la-Loire,46.67082977,-1.886119962,0.478592978,0.011809569,0.434747407
201811,FRA,France,Provence-Alpes-Cote d'Azur,43.29695129,5.381070137,74.85800943,48.42157583,57.17649485
201811,FRA,France,Provence-Alpes-Cote d'Azur,43.1166687,5.933330059,88.21178176,24.90108778,65.89221401
201811,FRA,France,Provence-Alpes-Cote d'Azur,43.94834137,4.808919907,101.1705444,9.968447295,18.00986929
201811,GBR,United Kingdom,England,51.50852966,-0.125740007,705.2578027,239.9131127,466.5796246
201811,GBR,United Kingdom,England,50.79508972,-1.129019976,144.8033398,39.99107042,117.5648373
201811,GBR,United Kingdom,England,51.24676895,0.606819987,174.9099025,133.9148151,160.215418
201811,GBR,United Kingdom,England,51.49514008,-0.100570001,142.8941601,81.84725425,130.701477
201811,GBR,United Kingdom,England,52.18445969,-0.687590003,10.54553819,4.566765552,5.023068604
201811,GBR,United Kingdom,England,53.4809494,-2.237430096,143.8421834,99.5324502,115.4593234
201811,GBR,United Kingdom,England,52.25,-0.883329988,814.8049013,416.4852312,776.3589542
201811,GBR,United Kingdom,England,51.73332977,-2.366669893,381.5064576,30.7683058,219.3280691
201811,GBR,United Kingdom,England,51.20793915,-2.648960114,145.3999267,43.98860964,125.2736021
201811,GBR,United Kingdom,England,52.12910843,-0.215609998,266.7185126,118.7576401,255.8049715
201811,GBR,United Kingdom,England,51.45624924,-0.971130013,215.6038459,0.244335917,97.11108905
201811,GBR,United Kingdom,England,51.03332901,-4.183330059,167.5395096,148.4045458,153.4890541
201811,GBR,United Kingdom,England,53.23908997,-0.800930023,120.0862166,94.39103711,111.0286231
201811,GBR,United Kingdom,England,53.3829689,-1.465899944,119.9803377,40.89124466,96.75777205
201811,GBR,United Kingdom,England,53.79199982,-1.753999949,124.8882319,94.84550192,110.3015846
201811,GBR,United Kingdom,England,51.40605927,0.01519,49.10500375,7.576856795,32.88525255
201811,GBR,United Kingdom,England,51.99465942,-1.25217998,27.73049771,13.15097352,19.69227022
201811,GBR,United Kingdom,England,52.02619934,0.038619999,55.76885867,54.42989784,55.07554872
201811,GBR,United Kingdom,England,51.55305862,-0.302300006,60.47476843,49.36074201,55.72087211
201811,GBR,United Kingdom,England,52.48141861,-1.899829984,41.89218202,28.56605973,31.44971626
201811,GBR,United Kingdom,England,52.8670311,-2.192150116,143.9181312,31.92655986,93.14041051
201811,GBR,United Kingdom,England,51.45523071,-2.596649885,196.0039027,44.60728855,77.28890323
201811,GBR,United Kingdom,England,53.41057968,-2.977940083,27.78913833,26.79224778,27.31523524
201811,GBR,United Kingdom,England,53.58332825,-2.433330059,31.41345443,30.39967671,30.88261249
201811,GBR,United Kingdom,England,52.65000153,-0.483330011,4.258775038,1.923738122,3.934257622
201811,GBR,United Kingdom,England,52.48173142,-2.121390104,28.53924959,9.239155486,20.53038664
201811,GBR,United Kingdom,England,53.647789,-3.006479979,73.0784295,44.97572675,54.62185085
201811,GBR,United Kingdom,England,53.3221283,-0.943149984,14.12587383,13.33422546,13.76007582
201811,GBR,United Kingdom,England,51.55796814,-1.781159997,10.80290536,0.01058789,8.081461367
201811,GBR,United Kingdom,England,50.83087921,-0.167199999,13.9304051,11.55087868,13.43941377
201811,GBR,United Kingdom,England,52.95360184,-1.150470018,0.122167959,0.000814453,0.035292966
201811,GBR,United Kingdom,England,54.26541138,-2.694020033,13.83592854,2.971124754,12.63368724
201811,GBR,United Kingdom,England,51.31903076,-0.55892998,14.02976837,1.139419828,13.07243989
201811,GBR,United Kingdom,England,54.87527084,-1.408239961,14.0639754,1.092996003,13.03491057
201811,GBR,United Kingdom,England,54.97328186,-1.613960028,14.06560431,1.082408114,13.01672451
201811,GBR,United Kingdom,England,53.65000153,-1.816669941,14.21709257,1.985636554,13.04601088
201811,GBR,United Kingdom,England,50.72359848,-3.527509928,12.85044034,5.907228027,10.33035112
201811,GBR,United Kingdom,England,53.1521492,-0.214530006,10.88923738,7.896122394,10.48920051
201811,GBR,United Kingdom,England,50.82838059,-0.139469996,27.17504072,0.036675839,15.39427078
201811,GBR,United Kingdom,England,51.52865982,-0.355080009,4.275878552,2.948320069,3.612099311
201811,GBR,United Kingdom,England,51.75,-0.333330005,10.49544933,1.845550629,6.707234239
201811,GBR,United Kingdom,England,50.31666946,-3.916670084,13.90760041,0.935093917,8.439293863
201811,GBR,United Kingdom,England,51.40605927,-0.413700014,0.003257812,0.003257812,0.003257812
201811,GBR,United Kingdom,England,52.91149139,-0.641839981,2.582630646,1.677773299,2.414884641
201811,GBR,United Kingdom,England,50.88298035,-2.795880079,0.000136803,0.000136803,0.000136803
201811,GBR,United Kingdom,England,53.34173966,-2.731240034,8.190139947,1.965275228,5.077707588
201811,GBR,United Kingdom,England,54.70000076,-3.266669989,1.996224444,0.341663058,1.126083159
201811,GBR,United Kingdom,England,52.67197037,0.188309997,10.04790737,10.04790737,10.04790737
201811,GBR,United Kingdom,England,53.85250855,-3.036309958,0.028400869,0.009922965,0.020975136
201811,GBR,United Kingdom,England,52.47520065,1.751590014,0.436546839,0.436546839,0.436546839
201811,GBR,United Kingdom,England,51.76039887,-0.56528002,0.060269526,0.002443359,0.031356443
201811,GBR,United Kingdom,England,51.3833313,-0.100000001,0.000814453,0.000814453,0.000814453
201811,GBR,United Kingdom,England,50.36883926,-4.869349957,0.001931145,6.36E-05,0.000781578
201811,GBR,United Kingdom,England,52.04832077,-0.02438,3.82E-05,3.82E-05,3.82E-05
201811,GBR,United Kingdom,Northern Ireland,54.40000153,-7.583330154,14.02813946,13.17785047,13.58863684
201811,GBR,United Kingdom,Northern Ireland,54.54999924,-6.733329773,5.303718311,4.843552334,5.150597319
201811,GBR,United Kingdom,Northern Ireland,54.64305115,-6.745950222,13.9999263,0.613744464,7.656181341
201811,GBR,United Kingdom,Northern Ireland,54.34614945,-7.641329765,8.455343043,0.000318146,3.466612331
201811,GBR,United Kingdom,Scotland,58.59270859,-3.525939941,139.3415158,115.4316174,134.8944511
201811,GBR,United Kingdom,Scotland,56.5,-2.966670036,14.85562377,14.08433673,14.49016511
201811,GBR,United Kingdom,Scotland,56.64313126,-2.890259981,0.01873242,0.01873242,0.01873242
201811,GBR,United Kingdom,Scotland,55.88623047,-2.157439947,0.004072265,0.001628906,0.002850586
201811,GBR,United Kingdom,Wales,51.50582886,-3.577219963,1.566600456,0.259606912,1.460580473
201811,GBR,United Kingdom,Wales,51.67597961,-4.136670113,14.51355349,10.9739405,13.87724846
201811,GBR,United Kingdom,Wales,51.71511078,-5.055540085,13.56227232,0.08796093,5.185579752
201811,GBR,United Kingdom,Wales,51.62078857,-3.943229914,3.294462618,0.016289061,0.991151863
201811,GEO,Georgia,Abkhazia,43.30387116,40.25614166,4901.515151,3827.247623,4634.504721
201811,GEO,Georgia,Abkhazia,43.00696945,40.98929977,1138.898081,135.1812896,501.9290973
201811,GEO,Georgia,Abkhazia,43.16197968,40.34101868,97.32225367,17.6390171,72.17688405
201811,GEO,Georgia,Abkhazia,42.62654877,41.73807907,47.20624007,0.016820365,3.345897874
201811,GEO,Georgia,Abkhazia,43.08055878,40.83832932,12.68917864,0.757441344,9.395530473
201811,GEO,Georgia,Ajaria,41.64159012,41.63592911,41.39824169,12.95631924,29.59606861
201811,GEO,Georgia,Guria,41.69277954,44.80154038,9931.78744,25.85969903,4234.226877
201811,GEO,Georgia,Imereti,42.2496109,42.69974136,27.37285101,4.207464496,20.64302539
201811,GEO,Georgia,Imereti,42.15370178,42.33517075,98.43479654,23.92292966,46.78409759
201811,GEO,Georgia,K'akheti,41.91978073,45.47314835,55.63528837,19.37746715,50.90589944
201811,GEO,Georgia,Kvemo Kartli,41.73611069,44.96472168,1387.778125,27.97483362,1103.983136
201811,GEO,Georgia,Kvemo Kartli,41.44794083,44.53837967,599.5799797,495.7527913,574.1173143
201811,GEO,Georgia,Kvemo Kartli,41.54949188,44.99322891,27.69140396,9.737600757,25.5739889
201811,GEO,Georgia,Kvemo Kartli,41.69472122,44.6986084,0.006515624,0.006515624,0.006515624
201811,GEO,Georgia,Mtskheta-Mtianeti,41.82458115,44.7536087,4.600030869,4.600030869,4.600030869
201811,GEO,Georgia,Rach'a-Lechkhumi-Kvemo Svaneti,42.52111054,43.16222,14.20406133,6.34214596,12.98025398
201811,GEO,Georgia,Samegrelo-Zemo Svaneti,42.14616013,41.67197037,55.71184695,51.11018718,54.70723268
201811,GEO,Georgia,Samegrelo-Zemo Svaneti,42.50880051,41.87088013,28.13853869,14.7839519,26.8570511
201811,GEO,Georgia,Samegrelo-Zemo Svaneti,42.27042007,42.06750107,39.41301236,0.026876951,33.27538462
201811,GEO,Georgia,Samegrelo-Zemo Svaneti,43.0458107,42.72779846,5.919339835,0.00122168,0.48679651
201811,GEO,Georgia,Shida Kartli,41.99414063,43.59994125,14.01836603,10.47060851,13.21509813
201811,GEO,Georgia,Tbilisi,41.69411087,44.8336792,4435.660976,2225.748718,3594.019306
201811,GHA,Ghana,Greater Accra,5.556019783,-0.196899995,50.18822632,0.198207969,28.50722328
201811,GIB,Gibraltar,Gibraltar,36.14474106,-5.352570057,29.1932554,2.358656055,13.46214889
201811,GRC,Greece,Anatoliki Makedonia kai Thraki,40.89556122,26.17000008,122.4945543,92.17653925,111.1865657
201811,GRC,Greece,Anatoliki Makedonia kai Thraki,41.15444183,24.13944054,14.17474102,11.04398346,13.53927929
201811,GRC,Greece,Attiki,37.97945023,23.71622086,741.7509054,594.398722,702.128705
201811,GRC,Greece,Ionia Nisia,37.79138947,20.89528084,4.507183221,1.76329087,3.767481471
201811,GRC,Greece,Kentriki Makedonia,40.64028168,22.94388962,107.1494443,63.14953408,86.17014138
201811,GRC,Greece,Kentriki Makedonia,41.16278076,22.79888916,21.40382635,13.72516293,20.1534339
201811,GRC,Greece,Kentriki Makedonia,40.41638947,22.60277939,10.91692878,10.33052258,10.5844962
201811,GRC,Greece,Kentriki Makedonia,40.65694046,22.89999962,14.32134257,0.024433592,13.15555075
201811,GRC,Greece,Peloponnisos,37.90000153,22.93333054,42.54784218,39.40089738,41.66196838
201811,GRC,Greece,Peloponnisos,37.29999924,22.5,38.07893826,23.69156773,32.41232098
201811,GRC,Greece,Sterea Ellada,38.90000153,22.43333054,85.28952419,70.09508795,83.36688219
201811,GRC,Greece,Sterea Ellada,38.90417099,24.56306076,0,0,0
201811,GRC,Greece,Thessalia,39.3666687,22.94582939,0.023619139,0.023619139,0.023619139
201811,GRC,Greece,Voreio Aigaio,38.36777878,26.13582993,78.59054599,39.06524091,74.47238627
201811,GRC,Greece,Voreio Aigaio,37.75722122,26.97694016,0.036650388,0.002443359,0.0199541
201811,GTM,Guatemala,Guatemala,14.64072037,-90.51326752,150.0377278,121.8291462,139.0592305
201811,HKG,"Hong Kong SAR, China",Hong Kong (SAR),22.28552055,114.157692,24110.02026,10100.46213,17329.2249
201811,HRV,Croatia,Grad Zagreb,45.81444168,15.97797966,62.35055563,31.34748373,46.42653276
201811,HRV,Croatia,Osjecko-baranjska zupanija,45.55110931,18.69388962,44.32986547,4.537317984,29.39719235
201811,HRV,Croatia,Primorsko-goranska zupanija,45.34305954,14.40917015,4.764550387,2.337480275,4.241841202
201811,HRV,Croatia,Sibensko-kninska zupanija,44.04389191,16.20000076,8.756999275,1.706279156,6.204053393
201811,HRV,Croatia,Sisacko-moslavacka zupanija,45.33805847,16.08806038,4.492523066,4.492523066,4.492523066
201811,HRV,Croatia,Splitsko-dalmatinska zupanija,43.50891113,16.43914986,16.5952955,3.098179431,13.1595479
201811,HRV,Croatia,Varazdinska zupanija,46.30443955,16.33778,14.13890508,6.154007303,13.2765713
201811,HRV,Croatia,Varazdinska zupanija,46.22306061,16.12000084,13.72190512,11.59618263,13.27491292
201811,HRV,Croatia,Zagrebacka zupanija,45.80305862,15.71805954,38.42589526,17.5684651,26.64043246
201811,HRV,Croatia,Zagrebacka zupanija,45.70444107,15.98999977,14.18125664,13.18110828,13.68465651
201811,HUN,Hungary,Bekes,46.56666946,20.66666985,14.30994022,0.213386701,8.538389894
201811,HUN,Hungary,Budapest,47.49800873,19.03990936,327.7774475,253.5090512,303.3667013
201811,HUN,Hungary,Csongrad,46.25299835,20.14823914,13.48408482,12.66148723,13.07279621
201811,HUN,Hungary,Gyor-Moson-Sopron,47.68333054,17.63512039,87.47225839,10.31830579,15.79905904
201811,HUN,Hungary,Gyor-Moson-Sopron,47.78620911,17.1360302,0.024433592,0.020361326,0.022397459
201811,HUN,Hungary,Hajdu-Bihar,47.53332901,21.63332939,160.6722959,35.50037988,145.1239828
201811,HUN,Hungary,Hajdu-Bihar,47.31666946,21.11667061,14.13483282,13.11920985,13.78086134
201811,HUN,Hungary,Pest,47.42930985,18.91356087,163.8207169,0.030949216,93.09470586
201811,HUN,Hungary,Pest,47.46181107,18.95845032,70.54466604,55.10915169,66.7265135
201811,HUN,Hungary,Szabolcs-Szatmar-Bereg,47.95539093,21.71670914,77.94641543,10.31016126,69.73781454
201811,HUN,Hungary,Szabolcs-Szatmar-Bereg,48.40906143,22.17613983,0.140085926,0.000814453,0.047441891
201811,HUN,Hungary,Veszprem,47.09326935,17.91148949,82.59612793,40.98572122,73.88667193
201811,IDN,Indonesia,Aceh,5.557700157,95.32219696,13.80660823,7.41315173,12.45705952
201811,IDN,Indonesia,Banten,-6.178306103,106.6318893,41.31679639,9.677280327,19.54376658
201811,IDN,Indonesia,Banten,-6.47300005,105.8781967,14.46794412,0.263882791,12.34916219
201811,IDN,Indonesia,Jakarta Raya,-6.214620113,106.8451309,1090.321565,752.3887918,962.2788735
201811,IDN,Indonesia,Jawa Barat,-6.234899998,106.9896011,105.4643409,56.55786007,82.90654176
201811,IDN,Indonesia,Jawa Barat,-7.127699852,108.5282974,46.680377,30.7329789,36.59940527
201811,IDN,Indonesia,Jawa Barat,-6.970829964,107.5674973,26.3182361,11.32578422,22.0962455
201811,IDN,Indonesia,Jawa Barat,-6.32638979,108.3199997,24.65171244,22.97470269,24.11961541
201811,IDN,Indonesia,Jawa Barat,-6.17027998,106.5302811,13.28372937,4.603288682,12.32800536
201811,IDN,Indonesia,Jawa Barat,-6.556940079,107.4433289,14.42131668,12.45787397,13.9578895
201811,IDN,Indonesia,Jawa Barat,-6.93888998,107.7527771,13.98008673,13.12898329,13.72601312
201811,IDN,Indonesia,Jawa Barat,-7.689199924,108.6572037,9.348292195,0.027691404,7.62268829
201811,IDN,Indonesia,Jawa Tengah,-7.705560207,109.0308304,82.30129593,30.38072796,77.73612289
201811,IDN,Indonesia,Jawa Tengah,-6.805699825,110.9262009,28.40160703,17.95594114,27.1561453
201811,IDN,Indonesia,Jawa Tengah,-6.804800034,110.8404999,13.9304051,11.7338252,13.3900138
201811,IDN,Indonesia,Jawa Tengah,-6.937699795,111.259697,13.04305849,11.35199625,11.92868204
201811,IDN,Indonesia,Jawa Tengah,-7.556109905,110.8316727,0.003614135,0.003614135,0.003614135
201811,IDN,Indonesia,Jawa Tengah,-6.993199825,110.4203033,38.25730348,0.061083979,18.42606963
201811,IDN,Indonesia,Jawa Timur,-7.249169827,112.7508316,36.12435272,12.46113178,19.42384951
201811,IDN,Indonesia,Kalimantan Barat,-0.033330001,109.3333282,9.577967958,1.192359276,5.995372209
201811,IDN,Indonesia,Kalimantan Tengah,-2.533329964,112.9499969,0.065156245,0.065156245,0.065156245
201811,IDN,Indonesia,Riau,1.083333015,104.0333328,27.55294694,1.626869983,25.02148783
201811,IDN,Indonesia,Riau,1.683330059,101.4499969,9.502223823,3.403802941,9.038346543
201811,IDN,Indonesia,Sumatera Barat,-0.949240029,100.3542709,14.28224882,1.384570198,13.40302606
201811,IDN,Indonesia,Sumatera Utara,3.583329916,98.66667175,257.4722307,9.086038311,198.6156227
201811,IDN,Indonesia,Sumatera Utara,2.099999905,99.83332825,15.66111785,1.793425633,12.23075792
201811,IDN,Indonesia,Yogyakarta,-7.78278017,110.3608322,27.59448405,25.2987763,26.84835056
201811,IRL,Ireland,Cork,51.89796829,-8.470609665,14.02651056,3.270843479,13.12976966
201811,IRL,Ireland,Dublin,53.28590012,-6.373439789,82.96344626,44.33200341,79.60714831
201811,IRL,Ireland,Dublin,53.34399033,-6.26718998,0.023619139,0.000531303,0.011386436
201811,IRL,Ireland,Galway,53.27193832,-9.048890114,0.01058789,0.01058789,0.01058789
201811,IRL,Ireland,Kildare,53.21583176,-6.666940212,0.00013044,5.09E-05,9.07E-05
201811,IRL,Ireland,Louth,54,-6.416669846,3.1498972,2.958500732,3.050111536
201811,IRL,Ireland,Mayo,54.1166687,-9.166669846,0.035835935,0.035835935,0.035835935
201811,IRL,Ireland,Wicklow,53.20278168,-6.098330021,14.41581912,3.019177485,12.14559909
201811,ISR,Israel,Tel Aviv,32.08087921,34.78057098,16.34525841,4.573968372,14.63798155
201811,IMN,Isle of Man,Isle of Man,54.15000153,-4.483329773,13.43847545,12.61913568,13.0574777
201811,IND,India,Andhra Pradesh,14.91666985,79.98332977,10.75403817,5.526878449,9.635023788
201811,IND,India,Bihar,25.60000038,85.1166687,5.776508311,0.000814453,1.358964769
201811,IND,India,Dadra and Nagar Haveli,20.26667023,73.01667023,48.68138635,23.17037504,42.35623285
201811,IND,India,Delhi,28.66666985,77.21666718,132.1119501,103.8535945,114.6255673
201811,IND,India,Gujarat,23.60000038,72.94999695,374.9318362,0.158003893,296.4890047
201811,IND,India,Gujarat,23.03333092,72.6166687,0.082259759,0.004886718,0.048595699
201811,IND,India,Gujarat,21.16666985,72.83332825,22.95407094,5.204355038,15.04477053
201811,IND,India,Gujarat,20.37174988,72.90493012,0.144158191,0.144158191,0.144158191
201811,IND,India,Gujarat,22.29999924,73.19999695,11.73708301,0.435732386,6.391759725
201811,IND,India,Gujarat,23.13332939,70.01667023,14.44676834,8.460538362,13.45836168
201811,IND,India,Haryana,29.38888931,76.96806335,10.92833113,3.312380585,7.120355856
201811,IND,India,Karnataka,12.97622967,77.60328674,0.862505788,0.000814453,0.178857285
201811,IND,India,Maharashtra,19.01441002,72.84793854,255.1198866,75.379463,188.3061256
201811,IND,India,Maharashtra,18.5195694,73.85534668,14.51844021,0,7.648121438
201811,IND,India,Odisha,20.85000038,86.33332825,10.62046787,1.70465025,6.257500532
201811,IND,India,Punjab,30.64555931,76.3824997,37.0510985,27.32479828,33.61434584
201811,IND,India,Punjab,31.32555962,75.57917023,13.39721831,2.542009799,11.94006911
201811,IND,India,Punjab,31.84250069,74.75888825,12.54092273,8.543087634,11.5588546
201811,IND,India,Rajasthan,26.91666985,75.81667328,13.25278015,1.134533109,7.617375835
201811,IND,India,Telangana,17.37528038,78.47444153,111.3064127,89.64073965,104.384567
201811,IND,India,Uttar Pradesh,24.58620071,78.72879791,14.60314332,4.754522434,12.42706134
201811,IND,India,Uttar Pradesh,28.51667023,80.15000153,13.84570198,6.048128406,12.68898609
201811,IRQ,Iraq,Arbil,36.19256973,44.01062012,41.96907148,7.29587049,27.58644726
201811,IRN,"Iran, Islamic Rep.",Alborz,35.83549881,51.01029968,2133.553011,1079.835858,1676.819082
201811,IRN,"Iran, Islamic Rep.",Alborz,35.95209885,50.60749817,5419.681639,4169.764838,4734.490076
201811,IRN,"Iran, Islamic Rep.",Ardabil,38.24980164,48.29330063,90.47270345,57.05488005,69.27577554
201811,IRN,"Iran, Islamic Rep.",Azarbayjan-e Gharbi,37.55273819,45.07604981,623.8669508,408.2840961,525.6815086
201811,IRN,"Iran, Islamic Rep.",Azarbayjan-e Gharbi,36.9693985,46.10269928,902.3178824,22.72731257,489.9715433
201811,IRN,"Iran, Islamic Rep.",Azarbayjan-e Gharbi,36.52099991,46.20890045,43.81350223,11.63364748,16.96538806
201811,IRN,"Iran, Islamic Rep.",Azarbayjan-e Gharbi,36.76309967,45.72219849,0.006515624,0.001628906,0.004072265
201811,IRN,"Iran, Islamic Rep.",Azarbayjan-e Gharbi,37.03969955,45.09830093,36.62758291,5.17014801,32.06192862
201811,IRN,"Iran, Islamic Rep.",Azarbayjan-e Gharbi,38.89149857,45.02550125,12.15245407,3.531468458,8.898656046
201811,IRN,"Iran, Islamic Rep.",Azarbayjan-e Sharqi,38.08000183,46.29190064,628.2408946,359.6432956,459.5813272
201811,IRN,"Iran, Islamic Rep.",Azarbayjan-e Sharqi,37.3404007,46.05609894,104.3970002,41.39627237,81.5843856
201811,IRN,"Iran, Islamic Rep.",Azarbayjan-e Sharqi,38.47740173,47.06990051,56.48069064,6.705392023,39.19204372
201811,IRN,"Iran, Islamic Rep.",Azarbayjan-e Sharqi,38.43289948,45.77489853,27.37112029,13.84315681,23.75986916
201811,IRN,"Iran, Islamic Rep.",Azarbayjan-e Sharqi,37.47790146,47.05080032,24.8000956,2.378202928,19.04472235
201811,IRN,"Iran, Islamic Rep.",Bushehr,28.96839905,50.83850098,174.0554458,52.45708892,121.1914321
